code,pe_ratio,pb_ratio,total_assets,net_profit,roe
600108.XSHG,67.3498,1.31,8857873553.09,9966598.22,0.25
600109.XSHG,20.9813,1.0511,105593353685.17,388891618.69,1.13
600110.XSHG,92.557,1.5814,14781188957.15,-51287664.87,-0.82
600111.XSHG,25.5845,3.3792,40644146417.66,470120199.15,1.58
600113.XSHG,23.4939,1.5543,3856768254.54,47565296.61,2.26
600114.XSHG,56.56399999999999,3.7924,6622592072.33,74099676.31,2.87
600115.XSHG,-7.2822,3.2760000000000002,282069000000.0,4007000000.0,14.81
600116.XSHG,39.3871,1.2951,23200339477.82,310460588.16,2.79
600118.XSHG,193.9263,4.8052,14896452453.77,42772219.99,0.42
600119.XSHG,-111.8562,13.1617,784224075.77,-4421678.39,-1.54
600120.XSHG,11.6355,0.7812,38213449569.83,-4725687.37,0.54
600121.XSHG,-57.6093,3.1843,13427950009.0,-138809318.62,-8.89
600123.XSHG,7.242000000000001,1.0017,32356383247.62,506520087.61,2.71
600125.XSHG,19.6014,1.1251,9789973744.74,135762702.66,1.95
600126.XSHG,260.0423,0.8952,32940815662.47,31177838.55,0.15
600127.XSHG,336.2518,6.8007,1728124583.05,7934717.01,1.22
600128.XSHG,65.7653,1.1574,5488743810.46,13360436.51,0.36
600129.XSHG,30.3306,6.7851,14281965839.55,196429476.13,5.19
600130.XSHG,194.5171,3.6451,1199747770.06,8247590.73,0.55
600131.XSHG,25.1266,3.1216,11629587798.41,92700023.53,1.6
600132.XSHG,22.564,15.0229,14049739569.56,966403976.27,25.27
600133.XSHG,22.4434,1.6516,37278927510.54,166074845.29,1.86
600135.XSHG,581.2539,1.6764,3342402017.94,-1990934.72,-0.1
600137.XSHG,97.0462,3.3826,629584285.94,4718193.75,0.91
600138.XSHG,176.0596,1.2346,17973216480.43,150563922.86,1.61
600141.XSHG,10.8222,1.0113,43615282711.26,347970193.85,1.62
600143.XSHG,16.7703,1.2898,59795683432.21,-59106476.06,0.09
600148.XSHG,-167.7627,5.1057,1252585293.84,-2248429.55,-0.89
600149.XSHG,-234.0119,14.2713,553248700.18,-8235115.4,-3.33
600150.XSHG,103.8324,2.7385,182479720998.75,2006342596.82,4.26
600151.XSHG,-113.7086,1.7558,11617534313.65,-33851240.14,-0.49
600152.XSHG,-19.5243,2.0961,3196716182.9,-17013877.66,-0.78
600153.XSHG,1.9244,0.5201,931177303599.67,11820332462.96,16.91
600155.XSHG,36.0979,0.9612,50246174641.19,21440379.98,0.1
600156.XSHG,-40.0256,4.7038,913738937.24,-17431974.77,-2.95
600157.XSHG,15.2829,0.6645,106220602766.56,706932375.64,1.34
600158.XSHG,495.9125,3.0025,7381741469.52,34512725.23,0.4
600159.XSHG,-19.7017,1.4315,3759174315.03,-1193069.21,-0.06
600160.XSHG,31.1621,2.8699,23097914715.75,266335237.61,1.67
600161.XSHG,43.6661,5.3103,14596788026.7,433414560.27,3.4
600162.XSHG,31.2684,0.8987,21403214143.51,-44508533.84,-0.52
600163.XSHG,12.5817,1.3946,11181897626.51,63058985.64,0.98
600166.XSHG,35.645,1.5526,52608145028.77,160578186.27,1.31
600167.XSHG,13.4353,1.2068,16863949164.38,72535235.86,0.55
600168.XSHG,20.9856,0.8867,21288433989.24,-20595716.99,-0.36
600169.XSHG,35.3134,1.5295,32798414472.7,79336406.21,0.84
600170.XSHG,8.394,0.6807,363596716361.58,520728758.43,1.3
600171.XSHG,-98.0196,2.5328,4731009476.75,-67342782.5,-1.67
600172.XSHG,-12.9656,1.8437,9460928885.94,-146906033.4,-4.9
600173.XSHG,19.7276,0.9058,6388024013.63,37633163.46,0.97
600176.XSHG,10.4472,1.389,52702916035.39,636826428.26,2.18
600177.XSHG,8.499,0.8038,81228036155.96,630992616.48,1.63
600178.XSHG,228.5313,2.7692,7851384870.27,7650246.48,0.52
600179.XSHG,9.9288,1.0589,13510321482.28,114891578.25,1.16
600180.XSHG,13.7898,0.8226,32636457285.97,104026746.26,1.26
600182.XSHG,34.37,4.3245,3881073963.47,125585547.32,5.57
600183.XSHG,34.9201,3.1492,25065901255.55,338047782.11,2.55
600184.XSHG,90.9326,2.3132,4056095476.29,11666767.79,0.47
600185.XSHG,-5.3987,2.2681,28630025132.75,-101061796.16,-1.66
600186.XSHG,118.0311,7.2519,2462376103.55,44712397.96,3.01
600187.XSHG,47.963,1.3213,3661983368.59,18797508.1,0.59
600188.XSHG,8.6098,2.8206,337859145000.0,8106494000.0,7.68
600189.XSHG,902.7528,4.4335,4896242324.29,9260357.87,0.08
600191.XSHG,-37.1123,1.9529,2017172220.96,-17177949.54,-1.12
600192.XSHG,-19.442,1.8161,5042779798.9,-19856452.28,-1.22
600193.XSHG,-238.9588,7.0873,716607249.06,-9780297.24,-3.1
600195.XSHG,22.1574,2.193,8725857681.1,114926220.75,2.34
600196.XSHG,18.6966,1.4567,110767244296.81,608584258.23,1.11
600197.XSHG,40.3048,2.8063,4682587400.72,55874989.15,1.39
600198.XSHG,-315.2125,23.0654,3389830575.94,-50553317.07,-9.26
600199.XSHG,-141.1349,4.8552,3386841269.34,3838425.01,0.12
600200.XSHG,-317.9313,3.2067,4262281646.81,-16872577.69,-0.9
600201.XSHG,41.7646,2.2663,6799784587.68,153443251.31,2.94
600202.XSHG,94.7983,2.8714,2881747783.91,8774195.19,0.95
600203.XSHG,-10.4397,1.9805,7778330138.01,-4218340.39,-0.46
600206.XSHG,70.0617,2.8409,5963104655.17,90456384.16,2.38
600207.XSHG,522.092,1.6424,6930429098.78,16900656.0,0.1
600208.XSHG,8.3375,0.4247,125163270639.6,329574458.86,0.79
600210.XSHG,11.4689,1.2772,12557643898.73,157160372.76,2.65
600211.XSHG,15.4651,3.5388,4721414662.75,263685765.27,7.54
600212.XSHG,-86.4971,8.3234,1106450496.74,21032261.94,5.75
600215.XSHG,17.7267,1.9927,4088784306.29,36410905.01,1.92
600216.XSHG,29.0477,1.0884,12592865822.47,-6134802.24,0.3
600217.XSHG,113.7486,2.3471,7361355754.94,42366247.53,1.63
600218.XSHG,42.4936,1.3288,5905684343.86,10351439.56,0.39
600219.XSHG,12.2556,0.7294,70065994057.96,931388117.21,1.77
600221.XSHG,40.0792,15.7035,139230373000.0,2655329000.0,103.99
600222.XSHG,-109.292,2.4245,3339323065.2,23319238.15,1.49
600223.XSHG,75.4704,2.4753,10882828775.78,67239813.86,1.21
600225.XSHG,29.8948,5.6788,7484832869.46,24513003.23,1.07
600226.XSHG,79.5499,2.4967,3930280443.06,51336433.18,1.62
600227.XSHG,-11.423,1.7480000000000002,4719299653.23,-88133522.28,-3.37
600228.XSHG,619.5565,9.3838,696758759.92,-607327.58,-0.07
600229.XSHG,14.5901,1.6235,4206889825.66,47144087.35,1.53
600230.XSHG,12.831,1.3912,6878637875.71,89427984.59,2.16
600231.XSHG,-7.4259,0.7802,16254707320.99,-101528645.63,-1.28
600232.XSHG,69.2362,2.1482,1678732021.99,14894015.39,1.08
600233.XSHG,11.1121,1.4954,41303297715.46,798506772.63,2.85
600235.XSHG,81.4144,1.5081,2324526626.68,11753547.03,0.83
600236.XSHG,38.6878,2.6549,46019728242.49,297317302.94,1.18
600237.XSHG,61.7047,2.8673,2314228629.55,13153674.57,0.94
600238.XSHG,-26.6689,14.7662,1161146581.91,-13638528.43,-4.53
600239.XSHG,-19.3104,2.597,12682848750.6,-3192259.76,-0.26
600241.XSHG,80.5285,2.3643,1276184718.77,22850741.29,1.7
600243.XSHG,-13.5969,2.4216,1251932416.35,-8895828.61,-0.95
600246.XSHG,-55.1813,2.2769999999999997,9147698763.73,-72836879.8,-1.23
600248.XSHG,4.3484,0.7133,332339600125.13,1038522097.4,3.7
600249.XSHG,73.361,1.5038,2612269948.54,38084756.0,1.79
600250.XSHG,21.9826,6.3349,1711900315.97,30514424.12,2.53
600251.XSHG,8.0782,1.8604,6288589661.21,195736989.09,4.36
600252.XSHG,161.3561,1.3095,11672087671.73,28520695.51,0.49
600255.XSHG,-98.9155,2.8536,3860821376.32,-8897305.7,-0.65
600256.XSHG,6.0208,1.6271,59876376074.35,689598972.78,2.56
600257.XSHG,-41.3359,3.3509,2130420889.75,23403990.66,1.54
600258.XSHG,40.5268,1.5831,25343681041.44,408824220.43,3.74
600259.XSHG,64.0137,3.3022,8944339505.16,66203631.56,1.8
600261.XSHG,22.7879,1.2728,5280326242.18,3554622.52,0.07
600262.XSHG,23.8335,2.2678,3646773181.4,44102135.07,2.95
600265.XSHG,-505.3304,14.9235,1029076283.53,6939563.75,0.07
600266.XSHG,23.8076,0.5348,140625788130.46,53440113.42,0.47
600267.XSHG,18.3839,1.3712,18132377113.6,42365155.86,0.45
600268.XSHG,30.8864,1.9413,9945075448.62,77227611.47,0.69
600269.XSHG,8.8041,0.5454,35080489065.8,376241609.9,2.02
600271.XSHG,16.7022,1.3802,23359532507.41,9818728.05,-0.45
600272.XSHG,104.5718,4.7814,1183430033.3,2658817.07,0.5
600273.XSHG,9.7284,1.2429,11544418212.69,286320172.87,2.95
600276.XSHG,68.5865,7.2791,42871390741.49,1160624004.21,2.97
600278.XSHG,24.1509,0.8581,17181024459.45,93478890.45,0.96
600279.XSHG,29.8105,0.9267,13226802462.4,36600097.18,0.37
600280.XSHG,-70.9228,4.5943,12016620037.11,-499476.7,-0.08
600281.XSHG,-14.9651,7.4573,1056048594.6,-33077173.86,-9.83
600282.XSHG,13.0368,0.8763,79208517536.03,720798763.57,2.63
600283.XSHG,21.529,1.9243,7356426211.85,87521153.4,2.77
600284.XSHG,9.4765,0.8211,30172890535.36,202139376.02,2.73
600285.XSHG,18.4425,3.5793,4632078172.13,149158684.37,5.68
600287.XSHG,36.4047,1.5517,3740982871.93,36541354.38,1.45
600288.XSHG,68.6642,2.6042,3512601572.5,74351245.23,4.4
600292.XSHG,243.6817,0.9183,10373327495.69,37997714.45,0.67
600293.XSHG,-21.7827,2.4817,3639128586.39,43175947.89,2.58
600295.XSHG,9.9032,1.2991,49176695071.4,1031401553.26,4.11
600297.XSHG,-5.0868,0.3613,120323524753.78,135010318.76,0.25
600298.XSHG,22.8793,3.0711,18307888854.36,251953031.4,2.49
600299.XSHG,312.8251,1.4631,21129322061.0,-67744661.0,-0.46
600300.XSHG,38.4671,1.5916,4738661630.53,72270263.86,2.32
600301.XSHG,93.5831,3.1381,6676081932.54,138021709.92,2.46
600302.XSHG,-13.3599,2.1301,1423434830.82,-27584190.53,-2.59
600305.XSHG,84.1744,3.0639,3969196045.7,12866619.47,0.44
600306.XSHG,-7.8103,-7.5785,137799000.41,-312996738.35,77.64
600307.XSHG,-7.1435,0.8609,41905231983.2,38201337.26,0.35
600308.XSHG,23.8672,0.5670000000000001,15413457659.83,41229357.17,0.6
600309.XSHG,15.735,2.8628,256098527648.93,4604683421.25,5.01
600310.XSHG,-88.4709,1.7473,22244113062.96,47641717.03,0.57
600312.XSHG,29.3748,1.7596,19658125861.65,239511393.04,2.26
600313.XSHG,31.1911,4.3865,5017889269.78,45785114.08,1.51
600315.XSHG,25.9015,1.8907,12048975846.48,93134404.79,1.23
600316.XSHG,113.2494,2.8791,15387181502.84,1979560.58,0.04
600318.XSHG,-36.7483,3.4254,4155380015.57,32135553.69,1.39
600319.XSHG,-69.5298,4.0066,2151687198.67,-32655843.31,-5.62
600320.XSHG,28.0198,1.1641,84470282041.0,80140149.0,0.26
600321.XSHG,-19.6958,1.7595,5060481051.08,-33522736.76,-2.16
600322.XSHG,-6.5688,13.5259,14628730117.42,122802682.53,114.91
600323.XSHG,9.7744,1.1913,36143453951.49,484256909.33,4.1
600325.XSHG,7.6241,1.0937,445989053176.06,579801014.74,1.49
600326.XSHG,-10.3969,1.6027,13258608870.56,-8901427.06,-0.92
600327.XSHG,33.8612,1.3729,5860187155.67,-7684915.67,-0.24
600328.XSHG,12.401,1.0007,18642348114.54,155207669.45,0.65
600329.XSHG,26.1505,4.0067,10281701203.62,127556795.39,2.12
600330.XSHG,35.9479,1.3203,11527830958.82,91953639.54,1.15
600331.XSHG,-99.6646,30.0319,2047884154.46,-2446546.22,-0.71
600332.XSHG,10.8553,1.3415,74353330761.96,1006982159.14,2.87
600333.XSHG,-33.9129,1.6167,6406038082.17,-7971480.99,-0.41
600335.XSHG,41.614,1.1705,35494693819.63,51109938.14,0.46
600336.XSHG,46.9023,1.8989,7672139730.84,32996110.26,1.32
600337.XSHG,-11.9734,1.0424,9796673245.05,-179355289.64,-4.48
600338.XSHG,-155.4571,3.1462,5636582052.05,10274260.55,0.33
600339.XSHG,22.9927,0.6463,106392058345.49,220738461.21,0.84
600340.XSHG,5.3964,0.7763,373732910142.1,-325840376.95,-7.2
600343.XSHG,-77.3356,3.4448,3097558860.94,-30044285.96,-1.65
600345.XSHG,39.0039,2.6381,2741026077.04,36093454.42,1.54
600346.XSHG,47.9805,1.5787,261941604067.62,2650906700.27,4.62
600348.XSHG,5.5553,1.2631,70304279062.31,1471949989.51,4.53
600350.XSHG,10.6256,1.1428,141596113521.36,991505287.22,2.0
600351.XSHG,25.105999999999998,1.7447,3971769016.0,45909211.19,1.51
600352.XSHG,12.5499,0.8442,69778451854.61,137532494.37,0.33
600353.XSHG,63.6862,4.3394,2849587145.4,23914146.13,1.36
600354.XSHG,76.9216,5.0529,1768221784.84,-30550284.18,-4.09
600355.XSHG,-63.0355,12.607999999999999,328819987.41,-9093024.62,-4.7
600356.XSHG,19.4439,0.9728,3117597582.27,37275258.13,1.38
600358.XSHG,550.5572,14.3948,492622695.43,-2451846.77,-1.62
600359.XSHG,41.5973,4.4374,1087853560.69,2497409.87,0.34
600361.XSHG,23.0184,2.1962,19654144963.29,210334002.89,2.33
600362.XSHG,9.9613,0.7672,202199471671.0,1741418539.0,1.99
600363.XSHG,48.526,3.897,7617993264.43,129599010.05,2.66
600366.XSHG,-38.8029,1.4825,9022343413.19,-60273394.03,-1.03
600367.XSHG,-913.4532,2.5175,2842532780.99,13841671.09,0.84
600368.XSHG,7.271,0.7896,9627325365.66,202763445.37,3.35
600369.XSHG,41.6272,1.0732,87590534063.77,105844453.86,0.43
600370.XSHG,111.8411,1.5230000000000001,16137287298.77,-34212431.26,-0.52
600371.XSHG,46.1236,5.5483,892908195.05,9210277.06,1.47
600372.XSHG,46.9445,1.8046,73132429840.95,657308146.04,1.77
600373.XSHG,9.0522,1.0078,31986695680.37,418741726.59,2.32
600376.XSHG,-2.6522,0.3689,265987534344.54,-990537042.66,-4.69
600377.XSHG,11.1003,1.5268,79470210064.25,1629009813.0,4.71
600378.XSHG,25.3691,3.3357,15019238641.88,184096621.61,2.23
600379.XSHG,44.7786,4.8096,1413403079.27,24808364.76,3.6
600380.XSHG,15.8754,1.7374,35769669256.09,617225046.01,2.02
600382.XSHG,17.8769,0.9754,4137790642.17,67575404.94,1.89
600383.XSHG,6.9793,0.3061,409932378732.6,-1613219605.97,-2.26
600386.XSHG,57.6704,2.0278,4630227428.35,12136566.32,0.43
600388.XSHG,17.075,1.7999,25187308432.33,213901709.55,2.73
600389.XSHG,18.7235,2.1446,6439233078.9,62922654.23,1.77
600390.XSHG,8.4681,0.501,166822428256.38,526901496.36,0.71
600391.XSHG,80.1161,3.9768,8234553582.63,37868695.98,1.32
600392.XSHG,66.9682,2.0226,14539110515.88,90474786.26,0.83
600395.XSHG,10.1214,1.1094,33766554623.57,122429525.07,1.31
600396.XSHG,2.6430000000000002,9.8376,14178851732.81,2675464500.56,-285.44
600397.XSHG,25.0565,5.0168,9207584939.6,-43181116.21,-6.89
600398.XSHG,11.2171,2.1869,30452783070.82,762921994.32,5.21
600399.XSHG,106.59299999999999,3.0249,12243950935.53,125223333.03,2.0
600400.XSHG,806.7214,2.1691,5073668317.43,-7895915.55,-0.26
600403.XSHG,23.671999999999997,1.2573,21634831337.03,-27151926.54,-0.3
600405.XSHG,-27.0132,4.1381,2371038359.77,-38637385.79,-4.93
600406.XSHG,25.7924,4.053,76395601796.11,1756599606.63,3.83
600408.XSHG,-3.6516,1.1732,4957311323.19,-164000424.65,-7.57
600409.XSHG,29.3512,0.85,26591390121.32,282033576.71,1.46
600410.XSHG,-217.3448,1.5994,8842308996.65,-39736623.44,-0.99
600415.XSHG,22.2844,2.3183,33976512183.3,319122668.42,1.85
600416.XSHG,64.3684,2.9241,13842645941.42,68161977.04,0.95
600418.XSHG,-57.36600000000001,2.6664,51193775896.32,-29286677.03,0.22
600419.XSHG,20.2899,1.5699,5492242276.87,14917022.65,0.7
600420.XSHG,17.1557,1.071,19051306528.38,282982648.64,1.8
600421.XSHG,-441.8524,125.2399,148802756.74,-487080.72,-6.23
600422.XSHG,39.8771,3.0136,9290529604.89,165698256.89,3.15
600423.XSHG,151.0525,6.5341,530835137.97,8924133.17,2.01
600425.XSHG,12.0673,1.0082,9644882253.61,255787078.43,3.89
600426.XSHG,15.9091,2.0751,41083477290.03,1217324511.04,4.41
600428.XSHG,11.9102,1.0113,27218484569.92,276650668.55,2.41
600429.XSHG,42.3363,1.3062,9118034321.03,17901288.47,0.31
600433.XSHG,94.0961,1.3903,10589264071.61,-83576121.32,-0.41
600435.XSHG,81.7312,6.5232,7031700012.47,41639132.83,1.42
600436.XSHG,51.6893,11.2242,16095502214.16,877111623.12,6.87
600438.XSHG,5.5516,1.8093,168173698071.08,3842620560.17,4.83
600439.XSHG,266.6051,1.0757,5162301590.3,1359973.52,0.05
600444.XSHG,86.9613,3.3328,1207434900.92,-2671864.29,-0.4
600446.XSHG,63.3222,3.0637,6761179901.93,-38212225.96,-0.67
600448.XSHG,-24.2923,1.6414,3710651902.31,1570617.4,0.12
600449.XSHG,38.5352,1.1995,11216854688.26,145797677.36,1.98
600452.XSHG,33.0502,2.9442,6922608659.55,187747033.28,3.89
600455.XSHG,59.0936,5.9726,1027104851.69,11675955.62,3.04
600456.XSHG,25.3082,2.2956,13303479194.6,205643249.97,2.62
600458.XSHG,17.9539,1.3308,19798072976.89,40300643.33,1.26
600459.XSHG,22.6177,1.7328,12962852714.44,115724857.73,1.79
600460.XSHG,427.9409,5.3337,17256392194.84,-142748756.19,-2.06
600461.XSHG,9.424,1.3759,23119902579.48,337418789.59,4.1
600463.XSHG,-24.908,2.6182,2595272565.23,-12790210.54,-0.87
600467.XSHG,76.4827,1.0312,6654646330.53,6829076.95,0.22
600468.XSHG,61.0043,3.5952,3802114733.58,32273141.31,1.49
600469.XSHG,14.8668,1.3998,7208169776.61,111541020.5,3.55
600470.XSHG,-199.2354,1.7025,6482859223.23,-7854265.86,-1.33
600475.XSHG,13.1435,1.2296,25825367607.19,158902610.61,1.33
600476.XSHG,-86.8296,27.1266,659691129.0,-6835736.19,-6.43
600477.XSHG,27.217,1.4847,15542122936.36,54996123.6,0.91
600478.XSHG,229.278,2.9083,8875965952.41,-15989110.47,-0.26
600479.XSHG,14.7419,2.0279,4490339384.59,95283914.54,3.59
600480.XSHG,15.1865,1.2564,19429861131.93,178588047.88,1.76
600481.XSHG,10.3519,2.3625,29140832205.4,820105660.29,11.27
600482.XSHG,86.2668,1.0835,96728339384.43,156558853.37,0.34
600483.XSHG,8.0195,1.0158,49444503890.53,797183792.36,3.41
600486.XSHG,16.9123,2.6952,15505569660.17,237199718.62,2.52
600487.XSHG,14.9672,1.1847,59876521112.3,540868871.83,2.26
600488.XSHG,39.5234,1.7169,6266054303.54,38646143.85,0.91
600489.XSHG,18.3891,1.9386,54062847861.89,789859100.28,2.36
600490.XSHG,-19.0613,1.0789,8279163873.67,-126016724.7,-1.28
600491.XSHG,-5.1694,0.5214,60859125622.82,-50880840.56,-0.61
600493.XSHG,27.680999999999997,2.0256,2033142287.19,63194847.59,7.26
600495.XSHG,456.6058,1.5994,3969487531.58,22331786.86,0.69
600496.XSHG,10.4038,0.7351,21686416419.63,160581977.98,1.72
600497.XSHG,29.2683,1.6142,26801780098.85,562363949.28,3.59
600498.XSHG,45.1004,1.692,41736985075.87,130130951.71,1.04
600499.XSHG,7.7012,1.7828,24735852074.13,929029561.37,6.65
600500.XSHG,-30.5715,0.9512,55046552357.56,-356771640.27,-2.17
600501.XSHG,117.1393,2.6084,6299857740.79,6292290.51,0.22
600502.XSHG,5.2708,0.846,159561682280.89,547487933.44,3.21
600503.XSHG,194.8208,1.0955,4501820210.86,33877460.35,0.93
600505.XSHG,-123.8066,2.5248,4626708676.86,33306717.6,3.03
600506.XSHG,-151.0105,8.2771,2176356788.68,-10901083.69,-2.55
600507.XSHG,31.5954,1.1949,22402901198.91,299782025.69,3.41
600508.XSHG,10.5853,0.7683,19923916021.01,137946423.98,1.15
600509.XSHG,10.5398,1.2207,23474201747.16,169287016.93,2.23
600510.XSHG,7.6567,0.5783,31237739872.46,368948606.63,2.69
600511.XSHG,10.8255,1.4312,31631632101.15,519234110.79,3.22
600512.XSHG,11.7055,0.6358,11258558072.86,85134907.46,1.38
600513.XSHG,24.2887,2.4308,2805467612.01,32894991.92,2.11
600515.XSHG,44.854,1.8252,55893961791.89,243628793.83,0.9
600516.XSHG,27.8491,1.219,21849081722.69,112240639.98,0.6
600517.XSHG,19.5316,1.3797,45163833575.82,518834806.33,2.02
600519.XSHG,30.4553,9.9546,262076424771.47,17495200182.69,8.07
600520.XSHG,-43.2712,11.7624,647999597.36,10479549.56,3.09
600521.XSHG,19.8652,2.7753,18431420846.16,150368122.31,1.87
600522.XSHG,12.5249,1.2992,54288057604.36,731179154.74,2.18
600523.XSHG,39.0985,1.9265,3702417826.2,49106579.09,1.65
600525.XSHG,16.4612,1.357,16046849470.02,12553294.29,0.37
600526.XSHG,23.6346,1.0965,10333504066.53,56061664.93,1.21
600527.XSHG,56.0226,1.5283,2341786634.89,13513850.04,0.61
600528.XSHG,8.8154,0.7374,54291531436.83,486954819.32,1.96
600529.XSHG,23.0284,2.3035,9018969161.27,228729244.59,3.15
600531.XSHG,10.2801,1.3944,15548532051.86,121935710.91,2.63
600533.XSHG,-81.0557,0.7098,24275381931.24,-34505140.87,-0.91
600535.XSHG,22.7897,2.0581,17675438339.12,313497592.38,2.65
600536.XSHG,2134.1579,14.8127,8800276613.54,86957048.56,4.54
600537.XSHG,17.2963,2.3515,12543344739.33,19593338.34,0.6
600538.XSHG,-177.3202,2.5989999999999998,1112807351.42,-5874609.85,-0.64
600539.XSHG,-860.041,3.9917,598122411.37,-13657180.71,-2.49
600540.XSHG,-19.0841,3.5389999999999997,2617744014.48,149737.72,0.34
600545.XSHG,-8.3639,1.4778,10049909000.0,131341000.0,3.1
600546.XSHG,6.2329,2.2232,42125274647.87,1415400014.07,6.1
600547.XSHG,53.8998,4.3037,130632256652.59,650525297.52,1.38
600548.XSHG,12.7739,1.1255,67359514836.14,627757562.31,2.89
600549.XSHG,18.7272,2.2724,39559224375.75,578933482.23,3.51
600550.XSHG,-206.0606,13.6323,5828218630.2,-26404291.64,-4.9
600551.XSHG,13.9582,0.9771,8418715771.53,80255648.01,1.5
600552.XSHG,124.4914,3.0957,10558449659.89,23274483.52,0.54
600556.XSHG,120.6598,2.7699,5759847243.63,48022760.42,1.3
600557.XSHG,23.8713,2.4003,6695867875.22,76864768.65,1.49
600558.XSHG,40.0746,1.6431,3177157646.02,21719131.79,0.86
600559.XSHG,34.8201,4.5392,9597393635.67,201197643.59,4.53
600560.XSHG,75.8759,3.7102,1680981412.09,21584697.31,2.26
600561.XSHG,-60.2226,1.9883,4447836733.15,-7367751.82,-0.91
600562.XSHG,29.5983,3.2212,8515498550.15,60664890.66,1.1
600563.XSHG,20.2303,4.7466,5827194409.29,224322333.57,5.22
600566.XSHG,11.4842,2.3242,16600654563.75,605322099.58,4.96
600567.XSHG,-3.5724,0.6709999999999999,54914656134.94,167007153.24,1.16
600569.XSHG,-3.0045,0.9287,43094846635.85,-51393286.91,-1.02
600570.XSHG,32.4041,7.5638,13246196629.03,169168510.66,2.24
600571.XSHG,-540.7045,5.705,1669888084.85,20299821.84,1.9
600572.XSHG,17.2587,1.8216,11161783747.52,124241904.04,1.52
600573.XSHG,47.32899999999999,2.0542,1571453434.56,42155680.4,3.36
600575.XSHG,33.6022,0.8574,19138800067.48,216478470.88,2.08
600576.XSHG,69.3793,2.9401,3717298489.81,79417159.19,2.77
600577.XSHG,20.2861,1.6774,11205761122.17,105179152.77,1.98
600578.XSHG,23.1831,0.9429,87334051701.23,553596430.75,1.79
600579.XSHG,-1.4816,1.5505,20100725259.3,-323646068.79,-13.72
600580.XSHG,16.3684,1.5667,25506523612.8,335471734.22,3.26
600581.XSHG,-3.7030000000000003,2.492,30493599884.23,31530610.23,1.47
600582.XSHG,9.6875,0.9962,51226894194.23,781336292.0,2.62
600583.XSHG,13.164000000000001,1.0681,43680205900.0,381088700.0,1.6
600584.XSHG,30.4799,2.0712,43007222797.31,477964180.8,1.87
600585.XSHG,10.0344,0.6491,247072442409.0,2265975429.0,1.2
600586.XSHG,26.2573,1.663,11331678155.44,164306208.61,2.85
600587.XSHG,18.1993,1.6669,14482485924.73,128198173.39,1.68
600588.XSHG,-223.8202,6.0256,24137969604.0,-199750625.0,-1.8
600589.XSHG,-6.553999999999999,-5.9376,985386752.09,-42890828.85,5.56
